month,exchange,quote_asset,base_asset,region,crypto_type,volume_usd,number_of_trades
2020-04-01,bitfinex,usd,xtz,USD,Unbacked,39149471.79489785,0.0
2020-04-01,bitfinex,usd,zec,USD,Unbacked,12331430.464227516,0.0
2020-04-01,bitkub,thb,ada,EMDEs,Unbacked,729816.9035774297,0.0
2020-04-01,bitkub,thb,bch,EMDEs,Unbacked,3404930.815647261,0.0
2020-04-01,bitkub,thb,cvc,EMDEs,Unbacked,25135.71977163208,0.0
2020-04-01,bitkub,thb,knc,EMDEs,Unbacked,193173.63084193852,0.0
2020-04-01,bitkub,thb,link,EMDEs,Unbacked,1750672.6596614544,0.0
2020-04-01,bitkub,thb,mana,EMDEs,Unbacked,42481.48107284727,0.0
2020-04-01,bitkub,thb,snt,EMDEs,Unbacked,39975.081982553005,0.0
2020-04-01,bitkub,thb,xlm,EMDEs,Unbacked,2326958.8504868266,0.0
2020-04-01,bitkub,thb,zrx,EMDEs,Unbacked,16799.197331064468,0.0
2020-04-01,bitstamp,eur,bch,AEs,Unbacked,35959889.06196966,0.0
2020-04-01,bitstamp,eur,btc,AEs,Unbacked,664089836.0598034,0.0
2020-04-01,bitstamp,eur,eth,AEs,Unbacked,118363984.6061011,0.0
2020-04-01,bitstamp,eur,ltc,AEs,Unbacked,26038618.93854417,0.0
2020-04-01,bitstamp,eur,xrp,AEs,Unbacked,226666822.00424775,0.0
2020-04-01,bitstamp,usd,bch,USD,Unbacked,81192218.69764398,0.0
2020-04-01,bitstamp,usd,btc,USD,Unbacked,2153871604.41136,0.0
2020-04-01,bitstamp,usd,eth,USD,Unbacked,288464559.340343,0.0
2020-04-01,bitstamp,usd,ltc,USD,Unbacked,50624248.04937525,0.0
2020-04-01,bitstamp,usd,xrp,USD,Unbacked,816219079.3614556,0.0
2020-04-01,coinbase,eur,bch,AEs,Unbacked,44092626.748289205,0.0
2020-04-01,coinbase,eur,btc,AEs,Unbacked,668050744.1630462,0.0
2020-04-01,coinbase,eur,eos,AEs,Unbacked,6267380.601078336,0.0
2020-04-01,coinbase,eur,etc,AEs,Unbacked,14330197.991878597,0.0
2020-04-01,coinbase,eur,eth,AEs,Unbacked,208499528.14169547,0.0
2020-04-01,coinbase,eur,ltc,AEs,Unbacked,43453384.00757987,0.0
2020-04-01,coinbase,eur,xlm,AEs,Unbacked,16372127.653002812,0.0
2020-04-01,coinbase,gbp,bch,AEs,Unbacked,16893940.286020104,0.0
2020-04-01,coinbase,gbp,btc,AEs,Unbacked,245892487.5689546,0.0
2020-04-01,coinbase,gbp,etc,AEs,Unbacked,5007868.987670786,0.0
2020-04-01,coinbase,gbp,eth,AEs,Unbacked,64492343.65131637,0.0
2020-04-01,coinbase,gbp,ltc,AEs,Unbacked,13811160.831348535,0.0
2020-04-01,coinbase,usd,algo,USD,Unbacked,27937825.21556203,0.0
2020-04-01,coinbase,usd,bch,USD,Unbacked,356003543.50336933,0.0
2020-04-01,coinbase,usd,btc,USD,Unbacked,3920586385.5836744,0.0
2020-04-01,coinbase,usd,dash,USD,Unbacked,28081844.248539682,0.0
2020-04-01,coinbase,usd,eos,USD,Unbacked,43108797.0883615,0.0
2020-04-01,coinbase,usd,etc,USD,Unbacked,50703335.15790728,0.0
2020-04-01,coinbase,usd,eth,USD,Unbacked,1109005229.0059512,0.0
2020-04-01,coinbase,usd,knc,USD,Unbacked,80879649.73800692,0.0
2020-04-01,coinbase,usd,link,USD,Unbacked,501701330.91599494,0.0
2020-04-01,coinbase,usd,ltc,USD,Unbacked,265310558.6999765,0.0
2020-04-01,coinbase,usd,xlm,USD,Unbacked,104673518.05266929,0.0
2020-04-01,coinbase,usd,xtz,USD,Unbacked,282228004.8282894,0.0
2020-04-01,coinbase,usd,zrx,USD,Unbacked,24393144.921227463,0.0
2020-04-01,upbit,krw,ada,AEs,Unbacked,71931565.32287823,0.0
2020-04-01,upbit,krw,bat,AEs,Unbacked,8176089.029188177,0.0
2020-04-01,upbit,krw,bch,AEs,Unbacked,224423432.02517426,0.0
2020-04-01,upbit,krw,bsv,AEs,Unbacked,589131291.7979585,0.0
2020-04-01,upbit,krw,cvc,AEs,Unbacked,3826169.98293161,0.0
2020-04-01,upbit,krw,elf,AEs,Unbacked,2871652.8282022336,0.0
2020-04-01,upbit,krw,etc,AEs,Unbacked,28152683.07045649,0.0
2020-04-01,upbit,krw,gas,AEs,Unbacked,4455940.244540822,0.0
2020-04-01,upbit,krw,knc,AEs,Unbacked,20735454.64039821,0.0
2020-04-01,upbit,krw,mana,AEs,Unbacked,4771548.609278968,0.0
2020-04-01,upbit,krw,neo,AEs,Unbacked,5170490.242046753,0.0
2020-04-01,upbit,krw,powr,AEs,Unbacked,5948380.873008176,0.0
2020-04-01,upbit,krw,snt,AEs,Unbacked,9080837.433086192,0.0
2020-04-01,upbit,krw,trx,AEs,Unbacked,67977254.927097,0.0
2020-04-01,upbit,krw,xlm,AEs,Unbacked,35018190.26969199,0.0
2020-04-01,upbit,krw,xrp,AEs,Unbacked,438742248.4396135,0.0
2020-04-01,upbit,krw,zrx,AEs,Unbacked,2455547.320933352,0.0
2020-05-01,binance,eur,bnb,AEs,Unbacked,1326705.5408178866,17504.0
2020-05-01,binance,eur,btc,AEs,Unbacked,42505081.95998209,228336.0
2020-05-01,binance,eur,busd,AEs,Stablecoins,15749732.71409953,162710.0
2020-05-01,binance,eur,eth,AEs,Unbacked,5447289.426554251,38032.0
2020-05-01,binance,eur,usdt,AEs,Stablecoins,23197149.18678382,104884.0
2020-05-01,binance,eur,xrp,AEs,Unbacked,1645484.999482061,17409.0
2020-05-01,binance,ngn,bnb,EMDEs,Unbacked,620881.9472695402,12622.0
2020-05-01,binance,ngn,btc,EMDEs,Unbacked,50627223.39133889,129058.0
2020-05-01,binance,ngn,busd,EMDEs,Stablecoins,14576125.277553568,79277.0
2020-05-01,binance,rub,bnb,EMDEs,Unbacked,513201.93674857647,13805.0
2020-05-01,binance,rub,btc,EMDEs,Unbacked,6908756.603073267,69705.0
2020-05-01,binance,rub,busd,EMDEs,Stablecoins,789302.6826708573,10032.0
2020-05-01,binance,rub,eth,EMDEs,Unbacked,1508857.343000926,20504.0
2020-05-01,binance,rub,usdt,EMDEs,Stablecoins,5747998.0227203835,52558.0
2020-05-01,binance,rub,xrp,EMDEs,Unbacked,701202.6964148766,12050.0
2020-05-01,binance,try,bnb,EMDEs,Unbacked,1273035.6723510937,16323.0
2020-05-01,binance,try,btc,EMDEs,Unbacked,15071696.98892077,79227.0
2020-05-01,binance,try,busd,EMDEs,Stablecoins,43853952.19307308,11118.0
2020-05-01,binance,try,eth,EMDEs,Unbacked,2981293.8373298165,17705.0
2020-05-01,binance,try,usdt,EMDEs,Stablecoins,21907793.979795884,61326.0
2020-05-01,binance,try,xrp,EMDEs,Unbacked,1246516.5712496038,12016.0
2020-05-01,binance,zar,bnb,EMDEs,Unbacked,146165.30834665004,2376.0
2020-05-01,binance,zar,btc,EMDEs,Unbacked,1855022.8964673043,11512.0
2020-05-01,binance,zar,busd,EMDEs,Stablecoins,451659.44895724097,2778.0
2020-05-01,binance,zar,eth,EMDEs,Unbacked,296190.44751795346,3076.0
2020-05-01,binance,zar,usdt,EMDEs,Stablecoins,795911.796828402,5860.0
2020-05-01,bitfinex,eur,btc,AEs,Unbacked,255390802.85496747,0.0
2020-05-01,bitfinex,eur,eth,AEs,Unbacked,67563456.4461996,0.0
2020-05-01,bitfinex,eur,trx,AEs,Unbacked,320336.7122345496,0.0
2020-05-01,bitfinex,gbp,btc,AEs,Unbacked,36182526.754358165,0.0
2020-05-01,bitfinex,gbp,eth,AEs,Unbacked,5982940.7068562005,0.0
2020-05-01,bitfinex,usd,btc,USD,Unbacked,2542216175.191593,0.0
2020-05-01,bitfinex,usd,eos,USD,Unbacked,78803813.86538106,0.0
2020-05-01,bitfinex,usd,etc,USD,Unbacked,16904285.455880594,0.0
2020-05-01,bitfinex,usd,eth,USD,Unbacked,570716632.4095924,0.0
2020-05-01,bitfinex,usd,ltc,USD,Unbacked,47486967.86112883,0.0
2020-05-01,bitfinex,usd,neo,USD,Unbacked,14044765.158195123,0.0
2020-05-01,bitfinex,usd,trx,USD,Unbacked,2379242.723203999,0.0
2020-05-01,bitfinex,usd,xlm,USD,Unbacked,2537468.6120752664,0.0
2020-05-01,bitfinex,usd,xmr,USD,Unbacked,7988278.325009424,0.0
2020-05-01,bitfinex,usd,xrp,USD,Unbacked,62444086.97352548,0.0
2020-05-01,bitfinex,usd,xtz,USD,Unbacked,23915854.387375806,0.0
2020-05-01,bitfinex,usd,zec,USD,Unbacked,8917186.695421109,0.0
2020-05-01,bitkub,thb,ada,EMDEs,Unbacked,1818341.1970223826,0.0
2020-05-01,bitkub,thb,bch,EMDEs,Unbacked,3301324.7110882145,0.0
2020-05-01,bitkub,thb,cvc,EMDEs,Unbacked,143678.6842954688,0.0
2020-05-01,bitkub,thb,knc,EMDEs,Unbacked,93223.71145560459,0.0
2020-05-01,bitkub,thb,link,EMDEs,Unbacked,1272060.4376358048,0.0
2020-05-01,bitkub,thb,mana,EMDEs,Unbacked,192407.1377391429,0.0
2020-05-01,bitkub,thb,snt,EMDEs,Unbacked,491003.9889552033,0.0
2020-05-01,bitkub,thb,xlm,EMDEs,Unbacked,1942813.3798372592,0.0
2020-05-01,bitkub,thb,zrx,EMDEs,Unbacked,1048414.708712775,0.0
2020-05-01,bitstamp,eur,bch,AEs,Unbacked,35442666.27560653,0.0
2020-05-01,bitstamp,eur,btc,AEs,Unbacked,1166242167.2347264,0.0
2020-05-01,bitstamp,eur,eth,AEs,Unbacked,139501945.91551203,0.0
2020-05-01,bitstamp,eur,ltc,AEs,Unbacked,25360604.089148402,0.0
2020-05-01,bitstamp,eur,xlm,AEs,Unbacked,61.92970430498205,0.0
2020-05-01,bitstamp,eur,xrp,AEs,Unbacked,237846381.2164181,0.0
2020-05-01,bitstamp,gbp,btc,AEs,Unbacked,89.36756570711285,0.0
2020-05-01,bitstamp,gbp,eth,AEs,Unbacked,90.93680525552324,0.0
2020-05-01,bitstamp,gbp,xlm,AEs,Unbacked,106.65996306372764,0.0
2020-05-01,bitstamp,gbp,xrp,AEs,Unbacked,140.2708872139946,0.0
2020-05-01,bitstamp,usd,bch,USD,Unbacked,77708580.28264199,0.0
2020-05-01,bitstamp,usd,btc,USD,Unbacked,3594866688.68565,0.0
2020-05-01,bitstamp,usd,eth,USD,Unbacked,331636299.17018896,0.0
2020-05-01,bitstamp,usd,ltc,USD,Unbacked,65957918.22267554,0.0
2020-05-01,bitstamp,usd,xlm,USD,Unbacked,42.045017109891205,0.0
2020-05-01,bitstamp,usd,xrp,USD,Unbacked,861945859.7026149,0.0
2020-05-01,coinbase,eur,bch,AEs,Unbacked,32938930.20097449,0.0
2020-05-01,coinbase,eur,btc,AEs,Unbacked,949544320.764317,0.0
2020-05-01,coinbase,eur,eos,AEs,Unbacked,9429918.264084008,0.0
2020-05-01,coinbase,eur,etc,AEs,Unbacked,26979516.242065866,0.0
2020-05-01,coinbase,eur,eth,AEs,Unbacked,217061023.31069747,0.0
2020-05-01,coinbase,eur,ltc,AEs,Unbacked,38876180.83044223,0.0
2020-05-01,coinbase,eur,xlm,AEs,Unbacked,14512847.39208465,0.0
2020-05-01,coinbase,gbp,bch,AEs,Unbacked,14081819.692306096,0.0
2020-05-01,coinbase,gbp,btc,AEs,Unbacked,418686615.75933295,0.0
2020-05-01,coinbase,gbp,etc,AEs,Unbacked,6897739.631159156,0.0
2020-05-01,coinbase,gbp,eth,AEs,Unbacked,62590313.60280981,0.0
2020-05-01,coinbase,gbp,ltc,AEs,Unbacked,15003223.395231586,0.0
2020-05-01,coinbase,usd,algo,USD,Unbacked,38760466.931093544,0.0
2020-05-01,coinbase,usd,bch,USD,Unbacked,260582863.71421528,0.0
2020-05-01,coinbase,usd,btc,USD,Unbacked,5510921194.571319,0.0
2020-05-01,coinbase,usd,dash,USD,Unbacked,20229182.471879322,0.0
2020-05-01,coinbase,usd,eos,USD,Unbacked,46395173.50165283,0.0
2020-05-01,coinbase,usd,etc,USD,Unbacked,95262273.89082529,0.0
2020-05-01,coinbase,usd,eth,USD,Unbacked,985045334.6749833,0.0
2020-05-01,coinbase,usd,knc,USD,Unbacked,70965137.22300972,0.0
2020-05-01,coinbase,usd,link,USD,Unbacked,309373366.07002914,0.0
2020-05-01,coinbase,usd,ltc,USD,Unbacked,229952403.7411332,0.0
2020-05-01,coinbase,usd,xlm,USD,Unbacked,113520474.46013488,0.0
2020-05-01,coinbase,usd,xtz,USD,Unbacked,198727717.4659483,0.0
2020-05-01,coinbase,usd,zrx,USD,Unbacked,227254012.742485,0.0
2020-05-01,upbit,krw,ada,AEs,Unbacked,151998144.32059634,0.0
2020-05-01,upbit,krw,bat,AEs,Unbacked,23437758.34058692,0.0
2020-05-01,upbit,krw,bch,AEs,Unbacked,175879674.9736851,0.0
2020-05-01,upbit,krw,bsv,AEs,Unbacked,299515661.80203515,0.0
2020-05-01,upbit,krw,cvc,AEs,Unbacked,11839685.151024252,0.0
2020-05-01,upbit,krw,elf,AEs,Unbacked,20068963.437703166,0.0
2020-05-01,upbit,krw,etc,AEs,Unbacked,92155312.06311741,0.0
2020-05-01,upbit,krw,gas,AEs,Unbacked,9956488.285513578,0.0
2020-05-01,upbit,krw,knc,AEs,Unbacked,18074548.482696716,0.0
2020-05-01,upbit,krw,mana,AEs,Unbacked,18884599.224805918,0.0
2020-05-01,upbit,krw,neo,AEs,Unbacked,11908654.700521545,0.0
2020-05-01,upbit,krw,powr,AEs,Unbacked,71747835.7162445,0.0
2020-05-01,upbit,krw,snt,AEs,Unbacked,50690471.05266432,0.0
2020-05-01,upbit,krw,trx,AEs,Unbacked,95312030.31653315,0.0
2020-05-01,upbit,krw,xlm,AEs,Unbacked,35681276.414005905,0.0
2020-05-01,upbit,krw,xrp,AEs,Unbacked,424533150.26784897,0.0
2020-05-01,upbit,krw,zrx,AEs,Unbacked,52781642.3805872,0.0
2020-06-01,binance,eur,bnb,AEs,Unbacked,942085.8288941332,7626.0
2020-06-01,binance,eur,btc,AEs,Unbacked,28074498.394101147,132929.0
2020-06-01,binance,eur,busd,AEs,Stablecoins,3668247.5894109276,43143.0
2020-06-01,binance,eur,eth,AEs,Unbacked,4781429.515906662,23107.0
2020-06-01,binance,eur,usdt,AEs,Stablecoins,16011940.578176308,63704.0
2020-06-01,binance,eur,xrp,AEs,Unbacked,785822.2445688637,6044.0
2020-06-01,binance,gbp,bnb,AEs,Unbacked,129251.7441637959,1115.0
2020-06-01,binance,gbp,btc,AEs,Unbacked,1089001.7667548924,5133.0
2020-06-01,binance,gbp,busd,AEs,Stablecoins,417528.9916077015,2439.0
2020-06-01,binance,gbp,eth,AEs,Unbacked,225006.38372800782,1777.0
2020-06-01,binance,gbp,xrp,AEs,Unbacked,76294.31433474002,1209.0
2020-06-01,binance,ngn,bnb,EMDEs,Unbacked,655670.9144215132,9893.0
2020-06-01,binance,ngn,btc,EMDEs,Unbacked,58168734.062030315,135411.0
2020-06-01,binance,ngn,busd,EMDEs,Stablecoins,16020544.692318048,60190.0
2020-06-01,binance,rub,bnb,EMDEs,Unbacked,292549.45931688824,5712.0
2020-06-01,binance,rub,btc,EMDEs,Unbacked,8653179.795371851,63754.0
2020-06-01,binance,rub,busd,EMDEs,Stablecoins,1641716.1126799176,9274.0
2020-06-01,binance,rub,eth,EMDEs,Unbacked,2135753.9871552875,23287.0
2020-06-01,binance,rub,usdt,EMDEs,Stablecoins,5712428.447181908,34575.0
2020-06-01,binance,rub,xrp,EMDEs,Unbacked,246277.95727725956,6168.0
2020-06-01,binance,try,bnb,EMDEs,Unbacked,950818.4495299713,13986.0
2020-06-01,binance,try,btc,EMDEs,Unbacked,10600493.239776786,61544.0
2020-06-01,binance,try,busd,EMDEs,Stablecoins,2073232.256356815,14623.0
2020-06-01,binance,try,eth,EMDEs,Unbacked,2690433.712320533,20475.0
2020-06-01,binance,try,usdt,EMDEs,Stablecoins,13090858.808527213,43939.0
2020-06-01,binance,try,xrp,EMDEs,Unbacked,1061280.586103604,13348.0
2020-06-01,binance,uah,btc,EMDEs,Unbacked,92975.6987095936,979.0
2020-06-01,binance,uah,usdt,EMDEs,Stablecoins,94454.42624181672,671.0
2020-06-01,binance,zar,bnb,EMDEs,Unbacked,463711.2764847734,4933.0
2020-06-01,binance,zar,btc,EMDEs,Unbacked,854228.7051840299,7966.0
2020-06-01,binance,zar,busd,EMDEs,Stablecoins,157115.0043462665,1753.0
2020-06-01,binance,zar,eth,EMDEs,Unbacked,7023437.021506624,31707.0
2020-06-01,binance,zar,usdt,EMDEs,Stablecoins,290044.1669002983,3882.0
2020-06-01,bitfinex,eur,btc,AEs,Unbacked,189275225.64319485,0.0
2020-06-01,bitfinex,eur,eth,AEs,Unbacked,55892949.63325479,0.0
2020-06-01,bitfinex,eur,trx,AEs,Unbacked,476740.0827461296,0.0
2020-06-01,bitfinex,gbp,btc,AEs,Unbacked,25774785.724863935,0.0
2020-06-01,bitfinex,gbp,eth,AEs,Unbacked,2269546.0264815073,0.0
2020-06-01,bitfinex,usd,btc,USD,Unbacked,1399876220.1033764,0.0
2020-06-01,bitfinex,usd,eos,USD,Unbacked,51102993.495357215,0.0
2020-06-01,bitfinex,usd,etc,USD,Unbacked,7661727.933129941,0.0
2020-06-01,bitfinex,usd,eth,USD,Unbacked,421801584.91264224,0.0
2020-06-01,bitfinex,usd,ltc,USD,Unbacked,36022765.686415106,0.0
2020-06-01,bitfinex,usd,neo,USD,Unbacked,8543822.771903537,0.0
2020-06-01,bitfinex,usd,trx,USD,Unbacked,2425274.234221951,0.0
2020-06-01,bitfinex,usd,xlm,USD,Unbacked,2890485.565869861,0.0
2020-06-01,bitfinex,usd,xmr,USD,Unbacked,6116510.673959192,0.0
2020-06-01,bitfinex,usd,xrp,USD,Unbacked,37315349.74298767,0.0
2020-06-01,bitfinex,usd,xtz,USD,Unbacked,16589275.014354223,0.0
2020-06-01,bitfinex,usd,zec,USD,Unbacked,10309763.349361416,0.0
2020-06-01,bitkub,thb,ada,EMDEs,Unbacked,2439444.1247090767,0.0
2020-06-01,bitkub,thb,bch,EMDEs,Unbacked,2770742.2345684357,0.0
2020-06-01,bitkub,thb,cvc,EMDEs,Unbacked,389122.92709149444,0.0
2020-06-01,bitkub,thb,knc,EMDEs,Unbacked,732429.8762604893,0.0
2020-06-01,bitkub,thb,link,EMDEs,Unbacked,978827.2565225922,0.0
2020-06-01,bitkub,thb,mana,EMDEs,Unbacked,127865.71618752608,0.0
2020-06-01,bitkub,thb,snt,EMDEs,Unbacked,215194.14162499137,0.0
2020-06-01,bitkub,thb,xlm,EMDEs,Unbacked,1482975.388175496,0.0
2020-06-01,bitkub,thb,zrx,EMDEs,Unbacked,527532.5119023215,0.0
2020-06-01,bitstamp,eur,bch,AEs,Unbacked,16250822.920405649,0.0
2020-06-01,bitstamp,eur,btc,AEs,Unbacked,558580656.3092171,0.0
2020-06-01,bitstamp,eur,eth,AEs,Unbacked,116780030.10335656,0.0
2020-06-01,bitstamp,eur,ltc,AEs,Unbacked,14458559.038346397,0.0
2020-06-01,bitstamp,eur,xlm,AEs,Unbacked,1063458.3585402602,0.0
2020-06-01,bitstamp,eur,xrp,AEs,Unbacked,104749600.9999519,0.0
2020-06-01,bitstamp,gbp,btc,AEs,Unbacked,26505914.73040534,0.0
2020-06-01,bitstamp,gbp,eth,AEs,Unbacked,3149278.4841546305,0.0
2020-06-01,bitstamp,gbp,xlm,AEs,Unbacked,126791.5336768777,0.0
2020-06-01,bitstamp,gbp,xrp,AEs,Unbacked,1073086.1881466466,0.0
2020-06-01,bitstamp,usd,bch,USD,Unbacked,45785765.64881419,0.0
2020-06-01,bitstamp,usd,btc,USD,Unbacked,1995028046.9041407,0.0
2020-06-01,bitstamp,usd,eth,USD,Unbacked,330783306.27756584,0.0
2020-06-01,bitstamp,usd,ltc,USD,Unbacked,46440361.782431714,0.0
2020-06-01,bitstamp,usd,xlm,USD,Unbacked,1220648.0393519476,0.0
2020-06-01,bitstamp,usd,xrp,USD,Unbacked,422857903.1627667,0.0
2020-06-01,coinbase,eur,bch,AEs,Unbacked,18088437.78472848,0.0
2020-06-01,coinbase,eur,btc,AEs,Unbacked,485245787.8442265,0.0
2020-06-01,coinbase,eur,eos,AEs,Unbacked,5806667.631175614,0.0
2020-06-01,coinbase,eur,etc,AEs,Unbacked,7030292.897733302,0.0
2020-06-01,coinbase,eur,eth,AEs,Unbacked,140811132.88743284,0.0
2020-06-01,coinbase,eur,ltc,AEs,Unbacked,19100000.88570939,0.0
2020-06-01,coinbase,eur,xlm,AEs,Unbacked,11614900.527752345,0.0
2020-06-01,coinbase,gbp,bch,AEs,Unbacked,7176927.067128499,0.0
2020-06-01,coinbase,gbp,btc,AEs,Unbacked,253087937.11341143,0.0
2020-06-01,coinbase,gbp,etc,AEs,Unbacked,3407554.130771246,0.0
2020-06-01,coinbase,gbp,eth,AEs,Unbacked,46411909.31345421,0.0
2020-06-01,coinbase,gbp,ltc,AEs,Unbacked,9809336.529695269,0.0
2020-06-01,coinbase,usd,algo,USD,Unbacked,29409048.061753783,0.0
2020-06-01,coinbase,usd,bch,USD,Unbacked,152303489.95572177,0.0
2020-06-01,coinbase,usd,btc,USD,Unbacked,3210774288.1940985,0.0
2020-06-01,coinbase,usd,comp,USD,Unbacked,62889963.299913555,0.0
2020-06-01,coinbase,usd,dash,USD,Unbacked,12997197.360681329,0.0
2020-06-01,coinbase,usd,eos,USD,Unbacked,35687186.15361955,0.0
2020-06-01,coinbase,usd,etc,USD,Unbacked,43756733.020684,0.0
2020-06-01,coinbase,usd,eth,USD,Unbacked,828205426.9559819,0.0
2020-06-01,coinbase,usd,knc,USD,Unbacked,241638906.3906341,0.0
2020-06-01,coinbase,usd,link,USD,Unbacked,282999592.47716945,0.0
2020-06-01,coinbase,usd,ltc,USD,Unbacked,152713532.45251542,0.0
2020-06-01,coinbase,usd,mkr,USD,Unbacked,98944550.59082198,0.0
2020-06-01,coinbase,usd,xlm,USD,Unbacked,107460496.2605788,0.0
2020-06-01,coinbase,usd,xtz,USD,Unbacked,158257893.0305639,0.0
2020-06-01,coinbase,usd,zrx,USD,Unbacked,78010841.89643781,0.0
2020-06-01,upbit,krw,ada,AEs,Unbacked,163083109.97433677,0.0
2020-06-01,upbit,krw,bat,AEs,Unbacked,10734214.868281323,0.0
2020-06-01,upbit,krw,bch,AEs,Unbacked,115082962.48651235,0.0
2020-06-01,upbit,krw,bsv,AEs,Unbacked,119219005.28266042,0.0
2020-06-01,upbit,krw,cvc,AEs,Unbacked,18350451.14225608,0.0
2020-06-01,upbit,krw,elf,AEs,Unbacked,29349147.923228,0.0
2020-06-01,upbit,krw,etc,AEs,Unbacked,40164658.38116361,0.0
2020-06-01,upbit,krw,gas,AEs,Unbacked,13747902.885423718,0.0
2020-06-01,upbit,krw,knc,AEs,Unbacked,72195905.9058086,0.0
2020-06-01,upbit,krw,mana,AEs,Unbacked,13139696.338179713,0.0
2020-06-01,upbit,krw,neo,AEs,Unbacked,17628874.881456215,0.0
2020-06-01,upbit,krw,powr,AEs,Unbacked,29676062.432896107,0.0
2020-06-01,upbit,krw,snt,AEs,Unbacked,13480320.493631283,0.0
2020-06-01,upbit,krw,trx,AEs,Unbacked,82295921.6090425,0.0
2020-06-01,upbit,krw,xlm,AEs,Unbacked,55256820.14664109,0.0
2020-06-01,upbit,krw,xrp,AEs,Unbacked,274083129.3436004,0.0
2020-06-01,upbit,krw,zrx,AEs,Unbacked,17184129.820401143,0.0
2020-07-01,binance,aud,btc,AEs,Unbacked,64555.69327482487,228.0
2020-07-01,binance,aud,busd,AEs,Stablecoins,14824.280058554106,86.0
2020-07-01,binance,aud,eth,AEs,Unbacked,21989.6819809494,140.0
2020-07-01,binance,eur,bnb,AEs,Unbacked,2712472.303642855,16354.0
2020-07-01,binance,eur,btc,AEs,Unbacked,48560889.95538792,201966.0
2020-07-01,binance,eur,busd,AEs,Stablecoins,13772809.943019763,81058.0
2020-07-01,binance,eur,eth,AEs,Unbacked,14878431.813047092,38539.0
2020-07-01,binance,eur,usdt,AEs,Stablecoins,37505948.470706485,106065.0
2020-07-01,binance,eur,xrp,AEs,Unbacked,1824803.7639420559,11911.0
2020-07-01,binance,gbp,bnb,AEs,Unbacked,662047.225541062,5732.0
2020-07-01,binance,gbp,btc,AEs,Unbacked,7121113.18055048,35065.0
2020-07-01,binance,gbp,busd,AEs,Stablecoins,4683352.228362873,18645.0
2020-07-01,binance,gbp,eth,AEs,Unbacked,1468999.4873859528,6346.0
2020-07-01,binance,gbp,usdt,AEs,Stablecoins,3699434.127837038,7053.0
2020-07-01,binance,gbp,xrp,AEs,Unbacked,464229.81149116164,4171.0
2020-07-01,binance,ngn,bnb,EMDEs,Unbacked,1577936.5495137433,20032.0
2020-07-01,binance,ngn,btc,EMDEs,Unbacked,83972279.37449047,189106.0
2020-07-01,binance,ngn,busd,EMDEs,Stablecoins,25997246.78100593,115506.0
2020-07-01,binance,rub,bnb,EMDEs,Unbacked,377884.8363609866,8547.0
2020-07-01,binance,rub,btc,EMDEs,Unbacked,8834923.961938636,91259.0
2020-07-01,binance,rub,busd,EMDEs,Stablecoins,1395754.1398782271,8061.0
2020-07-01,binance,rub,eth,EMDEs,Unbacked,3097713.2115861904,30974.0
2020-07-01,binance,rub,usdt,EMDEs,Stablecoins,6595578.593766428,44846.0
2020-07-01,binance,rub,xrp,EMDEs,Unbacked,452981.7337208278,12897.0
2020-07-01,binance,try,bnb,EMDEs,Unbacked,1565782.7817563524,19988.0
2020-07-01,binance,try,btc,EMDEs,Unbacked,13477555.636868348,60946.0
2020-07-01,binance,try,busd,EMDEs,Stablecoins,709576.4793862874,8150.0
2020-07-01,binance,try,eth,EMDEs,Unbacked,3677982.324959602,18970.0
2020-07-01,binance,try,usdt,EMDEs,Stablecoins,16060367.0125381,44493.0
2020-07-01,binance,try,xrp,EMDEs,Unbacked,1427604.3965472584,15323.0
2020-07-01,binance,uah,btc,EMDEs,Unbacked,696196.9770559623,7087.0
2020-07-01,binance,uah,usdt,EMDEs,Stablecoins,722813.5026332666,7575.0
2020-07-01,binance,zar,bnb,EMDEs,Unbacked,1790554.1859141316,11566.0
2020-07-01,binance,zar,btc,EMDEs,Unbacked,1320571.6218793532,13931.0
2020-07-01,binance,zar,busd,EMDEs,Stablecoins,582231.5398805544,2986.0
2020-07-01,binance,zar,eth,EMDEs,Unbacked,1873204.9088571083,18112.0
2020-07-01,binance,zar,usdt,EMDEs,Stablecoins,661048.5270398781,8706.0
2020-07-01,bitfinex,eur,btc,AEs,Unbacked,154985315.55472955,0.0
2020-07-01,bitfinex,eur,eth,AEs,Unbacked,90325766.69557889,0.0
2020-07-01,bitfinex,eur,trx,AEs,Unbacked,1199836.581044019,0.0
2020-07-01,bitfinex,gbp,btc,AEs,Unbacked,23811880.189981725,0.0
2020-07-01,bitfinex,gbp,eth,AEs,Unbacked,5505813.0331583945,0.0
2020-07-01,bitfinex,usd,btc,USD,Unbacked,1204970637.6799254,0.0
2020-07-01,bitfinex,usd,eos,USD,Unbacked,75504633.44050017,0.0
2020-07-01,bitfinex,usd,etc,USD,Unbacked,11995039.8071517,0.0
2020-07-01,bitfinex,usd,eth,USD,Unbacked,632855485.8476156,0.0
2020-07-01,bitfinex,usd,ltc,USD,Unbacked,58851266.02232429,0.0
2020-07-01,bitfinex,usd,neo,USD,Unbacked,9967974.031024057,0.0
2020-07-01,bitfinex,usd,trx,USD,Unbacked,8140942.810833178,0.0
2020-07-01,bitfinex,usd,xlm,USD,Unbacked,7139229.091109815,0.0
